Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),NaturalGas:Facility [J](Hourly),Heating:NaturalGas [J](Hourly),Water Heater:WaterSystems:NaturalGas [J](Hourly),Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Water:Facility [m3](Monthly),EnergyTransfer:Facility [J](Monthly),ElectricityPurchased:Facility [J](Monthly),ElectricitySurplusSold:Facility [J](Monthly),ElectricityNet:Facility [J](Monthly),Carbon Equivalent:Facility [kg](Monthly),PlantLoopHeatingDemand:Facility [J](Monthly),MainsWater:Facility [m3](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Source:Facility [J](Monthly),SO2:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),PM10:Facility [kg](Monthly),CO:Facility [kg](Monthly),CO2:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly) 
 01/03  14:00:00,56109009.28372017,7296791.138226937,13171870.661958698,0.0,17820173.74176,17820173.74176,1631448.96103933,0.0,1631448.96103933 
 01/03  15:00:00,55500179.37662364,7296791.138226937,12563040.754862163,0.0,17820173.74176,17820173.74176,1631370.00679417,0.0,1631370.00679417 
 01/03  16:00:00,55768611.28374404,7296791.138226937,12831472.661982562,0.0,17820173.74176,17820173.74176,1631315.3897296658,0.0,1631315.3897296658 
 01/03  17:00:00,56072143.767078035,7296791.138226937,13135005.145316565,0.0,17820173.74176,17820173.74176,3190845.5690437155,0.0,3190845.5690437155 
 01/03  18:00:00,36335140.018891044,7296791.138226937,9238155.834249571,0.0,9900096.523200002,9900096.523200002,1631267.107010816,0.0,1631267.107010816 
 01/03  19:00:00,35667757.29822672,7296791.138226937,6220031.02750524,0.0,5940057.91392,7920077.218560001,72000.0,0.0,72000.0 
 01/03  20:00:00,34329126.53222753,7296791.138226937,4881400.261506058,0.0,5940057.91392,7920077.218560001,1631204.8127993012,0.0,1631204.8127993012 
 01/03  21:00:00,31193500.371192336,7296791.138226937,3725793.405110856,0.0,3960038.6092800004,7920077.218560001,1631212.808150576,0.0,1631212.808150576 
 01/03  22:00:00,30289903.980229735,7296791.138226937,2822197.014148259,0.0,3960038.6092800004,7920077.218560001,1631098.6402889711,0.0,1631098.6402889711 
 01/03  23:00:00,18190896.523214538,0.0,0.0,0.0,1980019.3046400002,7920077.218560001,72000.0,0.0,72000.0 
 01/03  24:00:00,17200886.87089454,0.0,0.0,0.0,990009.6523200001,7920077.218560001,1631085.2435088453,0.0,1631085.2435088453 
 01/04  01:00:00,17200886.87089454,0.0,0.0,0.0,990009.6523200001,7920077.218560001,1631077.9576528007,0.0,1631077.9576528007 
 01/04  02:00:00,17200886.87089454,0.0,0.0,0.0,990009.6523200001,7920077.218560001,72000.0,0.0,72000.0 
 01/04  03:00:00,17200886.87089454,0.0,0.0,0.0,990009.6523200001,7920077.218560001,1631070.6698737289,0.0,1631070.6698737289 
